"";"tabel";"kolom";"subroutine";"aanwezig"
"749";"WORKFLOW_DETAIL";"LAYOUT_PARAMETERS";"FN_KPI_GAUGE";4
"750";"WORKFLOW_DETAIL";"LAYOUT_PARAMETERS";"FN_KPI_TABLE";1
"751";"WORKFLOW_DETAIL";"LAYOUT_PARAMETERS";"FN_MY_TABLE";8
"752";"WORKFLOW_DETAIL";"LAYOUT_PARAMETERS";"FN_MY_VISUAL_WORKFLOW";18
"753";"WORKFLOW_DETAIL";"LAYOUT_PARAMETERS";"FN_VW_GET_CONSTANTS";19
"754";"WORKFLOW_DETAIL";"LAYOUT_PARAMETERS";"VW_CUST_MAIN";2
"755";"WORKFLOW_DETAIL";"LAYOUT_PARAMETERS";"VW_CUST_RESULTS";1
"756";"WORKFLOW_DETAIL";"LAYOUT_PARAMETERS";"VW_CUST_WEB_MAINTENANCE";1
"757";"WORKFLOW_DETAIL";"LAYOUT_PARAMETERS";"VW_DASHBOARD";7
"758";"WORKFLOW_DETAIL";"LAYOUT_PARAMETERS";"VW_USER_INFORMATION";12
"759";"WORKFLOW_DETAIL";"LAYOUT_PARAMETERS";"VWF_CALENDAR_DATE";2
"760";"WORKFLOW_DETAIL";"LAYOUT_PARAMETERS";"VWF_CHANGES";1
"761";"WORKFLOW_DETAIL";"LAYOUT_PARAMETERS";"VWF_ELEMENTS";1
"762";"WORKFLOW_DETAIL";"LAYOUT_PARAMETERS";"VWF_FOLDER_SUMMARY";1
"763";"WORKFLOW_DETAIL";"LAYOUT_PARAMETERS";"VWF_MY_WORKFLOWS";1
"764";"WORKFLOW_DETAIL";"LAYOUT_PARAMETERS";"VWF_PREFERENCES";1
"765";"WORKFLOW_DETAIL";"LAYOUT_PARAMETERS";"VWF_TITLE";2
"766";"WORKFLOW_DETAIL";"LAYOUT_PARAMETERS";"VWF_USER_INFORMATION";1
