"";"SAMPLE_NAME";"SAMPLE_NUMBER";"TEXT_ID";"ANALYSIS";"NAME";"BATCH";"ENTRY";"C_DATE_BATCHRUN";"ENTERED_ON";"Nr";"CV"
"1";"IC_ANION_HOOG_RF";212174;"RF_AN_01-2441";"IC_ANIONEN";"PO4";"IC_AN-190329-1";3,7086;2019-03-29;2019-04-04 13:07:05;1;0
"2";"IC_ANION_HOOG_RF";212174;"RF_AN_01-2441";"IC_ANIONEN";"SO4";"IC_AN-190329-1";9,3173;2019-03-29;2019-04-04 13:07:04;1;0
"3";"IC_ANION_HOOG_RF";212179;"RF_AN_01-2442";"IC_ANIONEN";"PO4";"IC_AN-190329-1";4,0841;2019-03-29;2019-04-04 13:09:52;2;0
"4";"IC_ANION_HOOG_RF";212179;"RF_AN_01-2442";"IC_ANIONEN";"SO4";"IC_AN-190329-1";10,1319;2019-03-29;2019-04-04 13:09:52;2;0
"5";"IC_ANION_HOOG_RF";212485;"RF_AN_01-2452";"IC_ANIONEN";"PO4";"IC_AN-190402-1";4,1286;2019-04-02;2019-04-04 12:58:33;3;0
"6";"IC_ANION_HOOG_RF";212485;"RF_AN_01-2452";"IC_ANIONEN";"SO4";"IC_AN-190402-1";10,9639;2019-04-02;2019-04-04 12:58:32;3;0
"7";"IC_ANION_HOOG_RF";212492;"RF_AN_01-2453";"IC_ANIONEN";"PO4";"IC_AN-190402-1";3,9441;2019-04-02;2019-04-04 13:00:46;4;0
"8";"IC_ANION_HOOG_RF";212492;"RF_AN_01-2453";"IC_ANIONEN";"SO4";"IC_AN-190402-1";10,6776;2019-04-02;2019-04-04 13:00:46;4;0
"9";"IC_ANION_HOOG_RF";212497;"RF_AN_01-2454";"IC_ANIONEN";"PO4";"IC_AN-190402-1";3,8756;2019-04-02;2019-04-04 13:03:21;5;0
"10";"IC_ANION_HOOG_RF";212497;"RF_AN_01-2454";"IC_ANIONEN";"SO4";"IC_AN-190402-1";10,5846;2019-04-02;2019-04-04 13:03:20;5;0
"11";"IC_ANION_HOOG_RF";212650;"RF_AN_01-2464";"IC_ANIONEN";"PO4";"IC_AN-190404-1";3,9774;2019-04-04;2019-04-08 12:20:05;6;0
"12";"IC_ANION_HOOG_RF";212650;"RF_AN_01-2464";"IC_ANIONEN";"SO4";"IC_AN-190404-1";10,7694;2019-04-04;2019-04-08 12:20:05;6;0
"13";"IC_ANION_HOOG_RF";212657;"RF_AN_01-2465";"IC_ANIONEN";"PO4";"IC_AN-190404-1";4,0124;2019-04-04;2019-04-08 12:22:11;7;0
"14";"IC_ANION_HOOG_RF";212657;"RF_AN_01-2465";"IC_ANIONEN";"SO4";"IC_AN-190404-1";10,884;2019-04-04;2019-04-08 12:22:11;7;0
"15";"IC_ANION_HOOG_RF";212662;"RF_AN_01-2466";"IC_ANIONEN";"PO4";"IC_AN-190404-1";4,0255;2019-04-04;2019-04-08 12:23:20;8;0
"16";"IC_ANION_HOOG_RF";212662;"RF_AN_01-2466";"IC_ANIONEN";"SO4";"IC_AN-190404-1";10,9358;2019-04-04;2019-04-08 12:23:20;8;0
"17";"IC_ANION_HOOG_RF";213135;"RF_AN_01-2476";"IC_ANIONEN";"PO4";"IC_AN-190409-1";3,8601;2019-04-09;2019-04-10 07:20:14;9;0
"18";"IC_ANION_HOOG_RF";213135;"RF_AN_01-2476";"IC_ANIONEN";"SO4";"IC_AN-190409-1";9,3957;2019-04-09;2019-04-10 07:20:14;9;0
"19";"IC_ANION_HOOG_RF";213142;"RF_AN_01-2477";"IC_ANIONEN";"PO4";"IC_AN-190409-1";4,0405;2019-04-09;2019-04-10 07:22:34;10;0
"20";"IC_ANION_HOOG_RF";213142;"RF_AN_01-2477";"IC_ANIONEN";"SO4";"IC_AN-190409-1";10,0378;2019-04-09;2019-04-10 07:22:34;10;0
"21";"IC_ANION_HOOG_RF";213443;"RF_AN_01-2488";"IC_ANIONEN";"PO4";"IC_AN-190412-1";4,1434;2019-04-12;2019-04-16 10:51:42;11;0
"22";"IC_ANION_HOOG_RF";213443;"RF_AN_01-2488";"IC_ANIONEN";"SO4";"IC_AN-190412-1";10,2244;2019-04-12;2019-04-16 10:51:42;11;0
"23";"IC_ANION_HOOG_RF";213450;"RF_AN_01-2489";"IC_ANIONEN";"PO4";"IC_AN-190412-1";3,998;2019-04-12;2019-04-16 11:42:21;12;0
"24";"IC_ANION_HOOG_RF";213450;"RF_AN_01-2489";"IC_ANIONEN";"SO4";"IC_AN-190412-1";10,0449;2019-04-12;2019-04-16 11:42:21;12;0
"25";"IC_ANION_HOOG_RF";213455;"RF_AN_01-2490";"IC_ANIONEN";"PO4";"IC_AN-190412-1";3,8478;2019-04-12;2019-04-16 11:43:44;13;0
"26";"IC_ANION_HOOG_RF";213455;"RF_AN_01-2490";"IC_ANIONEN";"SO4";"IC_AN-190412-1";10,0859;2019-04-12;2019-04-16 11:43:44;13;0
"27";"IC_ANION_HOOG_RF";213811;"RF_AN_01-2502";"IC_ANIONEN";"PO4";"IC_AN-190417-1";3,9236;2019-04-17;2019-04-29 07:31:22;14;0
"28";"IC_ANION_HOOG_RF";213811;"RF_AN_01-2502";"IC_ANIONEN";"SO4";"IC_AN-190417-1";9,4384;2019-04-17;2019-04-29 07:31:22;14;0
"29";"IC_ANION_HOOG_RF";213799;"RF_AN_01-2500";"IC_ANIONEN";"PO4";"IC_AN-190417-1";3,9587;2019-04-17;2019-04-29 07:31:37;15;0
"30";"IC_ANION_HOOG_RF";213799;"RF_AN_01-2500";"IC_ANIONEN";"SO4";"IC_AN-190417-1";9,5142;2019-04-17;2019-04-29 07:31:37;15;0
"31";"IC_ANION_HOOG_RF";213806;"RF_AN_01-2501";"IC_ANIONEN";"PO4";"IC_AN-190417-1";3,9553;2019-04-17;2019-04-29 07:34:19;16;0
"32";"IC_ANION_HOOG_RF";213806;"RF_AN_01-2501";"IC_ANIONEN";"SO4";"IC_AN-190417-1";9,8235;2019-04-17;2019-04-29 07:34:18;16;0
"33";"IC_ANION_HOOG_RF";214189;"RF_AN_01-2512";"IC_ANIONEN";"PO4";"IC_AN-190424-1";4,1354;2019-04-24;2019-05-03 09:20:20;17;0
"34";"IC_ANION_HOOG_RF";214189;"RF_AN_01-2512";"IC_ANIONEN";"SO4";"IC_AN-190424-1";10,1727;2019-04-24;2019-05-03 09:20:20;17;0
"35";"IC_ANION_HOOG_RF";214196;"RF_AN_01-2513";"IC_ANIONEN";"PO4";"IC_AN-190424-1";4,0141;2019-04-24;2019-05-03 09:22:34;18;0
"36";"IC_ANION_HOOG_RF";214196;"RF_AN_01-2513";"IC_ANIONEN";"SO4";"IC_AN-190424-1";10,2938;2019-04-24;2019-05-03 09:22:34;18;0
"37";"IC_ANION_HOOG_RF";214201;"RF_AN_01-2514";"IC_ANIONEN";"PO4";"IC_AN-190424-1";3,6574;2019-04-24;2019-05-09 14:21:27;19;0
"38";"IC_ANION_HOOG_RF";214201;"RF_AN_01-2514";"IC_ANIONEN";"SO4";"IC_AN-190424-1";9,4999;2019-04-24;2019-05-03 09:26:21;19;0
"39";"IC_ANION_HOOG_RF";214206;"RF_AN_01-2515";"IC_ANIONEN";"PO4";"IC_AN-190424-1";3,8038;2019-04-24;2019-05-09 14:23:20;20;0
"40";"IC_ANION_HOOG_RF";214206;"RF_AN_01-2515";"IC_ANIONEN";"SO4";"IC_AN-190424-1";10,2883;2019-04-24;2019-05-09 14:23:20;20;0
"41";"IC_ANION_HOOG_RF";214211;"RF_AN_01-2516";"IC_ANIONEN";"PO4";"IC_AN-190424-1";3,613;2019-04-24;2019-05-09 14:25:29;21;0
"42";"IC_ANION_HOOG_RF";214211;"RF_AN_01-2516";"IC_ANIONEN";"SO4";"IC_AN-190424-1";9,9188;2019-04-24;2019-05-09 14:25:29;21;0
"43";"IC_ANION_HOOG_RF";214988;"RF_AN_01-2531";"IC_ANIONEN";"PO4";"IC_AN-190430-1";4,0682;2019-04-30;2019-05-09 10:20:11;22;0
"44";"IC_ANION_HOOG_RF";214988;"RF_AN_01-2531";"IC_ANIONEN";"SO4";"IC_AN-190430-1";10,2339;2019-04-30;2019-05-09 10:20:11;22;0
"45";"IC_ANION_HOOG_RF";214995;"RF_AN_01-2532";"IC_ANIONEN";"PO4";"IC_AN-190430-1";4,245885;2019-04-30;2019-05-09 10:22:20;23;0
"46";"IC_ANION_HOOG_RF";214995;"RF_AN_01-2532";"IC_ANIONEN";"SO4";"IC_AN-190430-1";10,2985;2019-04-30;2019-05-09 10:22:20;23;0
"47";"IC_ANION_HOOG_RF";215000;"RF_AN_01-2533";"IC_ANIONEN";"PO4";"IC_AN-190430-1";4,257435;2019-04-30;2019-05-09 10:24:22;24;0
"48";"IC_ANION_HOOG_RF";215000;"RF_AN_01-2533";"IC_ANIONEN";"SO4";"IC_AN-190430-1";10,3621;2019-04-30;2019-05-09 10:24:22;24;0
"49";"IC_ANION_HOOG_RF";215522;"RF_AN_01-2543";"IC_ANIONEN";"PO4";"IC_AN-190507-1";3,9737;2019-05-07;2019-05-09 09:20:10;25;0
"50";"IC_ANION_HOOG_RF";215522;"RF_AN_01-2543";"IC_ANIONEN";"SO4";"IC_AN-190507-1";10,1664;2019-05-07;2019-05-09 09:20:10;25;0
"51";"IC_ANION_HOOG_RF";215529;"RF_AN_01-2544";"IC_ANIONEN";"PO4";"IC_AN-190507-1";3,9924;2019-05-07;2019-05-09 09:24:22;26;0
"52";"IC_ANION_HOOG_RF";215529;"RF_AN_01-2544";"IC_ANIONEN";"SO4";"IC_AN-190507-1";10,2224;2019-05-07;2019-05-09 09:24:21;26;0
"53";"IC_ANION_HOOG_RF";215534;"RF_AN_01-2545";"IC_ANIONEN";"PO4";"IC_AN-190507-1";3,8146;2019-05-07;2019-05-09 09:25:38;27;0
"54";"IC_ANION_HOOG_RF";215534;"RF_AN_01-2545";"IC_ANIONEN";"SO4";"IC_AN-190507-1";9,7503;2019-05-07;2019-05-09 09:25:38;27;0
"55";"IC_ANION_HOOG_RF";215976;"RF_AN_01-2555";"IC_ANIONEN";"PO4";"IC_AN-190510-1";3,8501;2019-05-10;2019-05-13 11:40:01;28;0
"56";"IC_ANION_HOOG_RF";215976;"RF_AN_01-2555";"IC_ANIONEN";"SO4";"IC_AN-190510-1";9,8397;2019-05-10;2019-05-13 11:40:01;28;0
"57";"IC_ANION_HOOG_RF";215983;"RF_AN_01-2556";"IC_ANIONEN";"PO4";"IC_AN-190510-1";3,9747;2019-05-10;2019-05-13 11:41:11;29;0
"58";"IC_ANION_HOOG_RF";215983;"RF_AN_01-2556";"IC_ANIONEN";"SO4";"IC_AN-190510-1";10,1942;2019-05-10;2019-05-13 11:41:11;29;0
"59";"IC_ANION_HOOG_RF";215988;"RF_AN_01-2557";"IC_ANIONEN";"PO4";"IC_AN-190510-1";3,9644;2019-05-10;2019-05-13 11:42:34;30;0
"60";"IC_ANION_HOOG_RF";215988;"RF_AN_01-2557";"IC_ANIONEN";"SO4";"IC_AN-190510-1";10,1947;2019-05-10;2019-05-13 11:42:34;30;0
"61";"IC_ANION_LAAG_RF";212173;"RF_AN_02-2434";"IC_ANIONEN";"PO4";"IC_AN-190329-1";0,3856;2019-03-29;2019-04-04 13:07:01;1;0
"62";"IC_ANION_LAAG_RF";212173;"RF_AN_02-2434";"IC_ANIONEN";"SO4";"IC_AN-190329-1";0,9935;2019-03-29;2019-04-04 13:07:01;1;0
"63";"IC_ANION_LAAG_RF";212178;"RF_AN_02-2435";"IC_ANIONEN";"PO4";"IC_AN-190329-1";0,3674;2019-03-29;2019-04-04 13:09:47;2;0
"64";"IC_ANION_LAAG_RF";212178;"RF_AN_02-2435";"IC_ANIONEN";"SO4";"IC_AN-190329-1";0,9499;2019-03-29;2019-04-04 13:09:47;2;0
"65";"IC_ANION_LAAG_RF";212484;"RF_AN_02-2445";"IC_ANIONEN";"PO4";"IC_AN-190402-1";0,4012;2019-04-02;2019-04-04 12:58:32;3;0
"66";"IC_ANION_LAAG_RF";212484;"RF_AN_02-2445";"IC_ANIONEN";"SO4";"IC_AN-190402-1";1,0571;2019-04-02;2019-04-04 12:58:32;3;0
"67";"IC_ANION_LAAG_RF";212491;"RF_AN_02-2446";"IC_ANIONEN";"PO4";"IC_AN-190402-1";0,3592;2019-04-02;2019-04-04 13:00:45;4;0
"68";"IC_ANION_LAAG_RF";212491;"RF_AN_02-2446";"IC_ANIONEN";"SO4";"IC_AN-190402-1";1,025;2019-04-02;2019-04-04 13:00:44;4;0
"69";"IC_ANION_LAAG_RF";212496;"RF_AN_02-2447";"IC_ANIONEN";"PO4";"IC_AN-190402-1";0,3706;2019-04-02;2019-04-04 13:03:18;5;0
"70";"IC_ANION_LAAG_RF";212496;"RF_AN_02-2447";"IC_ANIONEN";"SO4";"IC_AN-190402-1";1,0485;2019-04-02;2019-04-04 13:03:18;5;0
